id,person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,Loan Status Predicted
95384,37,52000,RENT,6.0,HOMEIMPROVEMENT,E,8000,15.95,0.15,N,14,0
95385,49,120000,MORTGAGE,7.0,HOMEIMPROVEMENT,D,28000,14.84,0.23,N,16,0
95386,22,28000,RENT,5.0,MEDICAL,A,9500,7.9,0.34,N,4,1
95387,21,70000,RENT,2.0,EDUCATION,A,12000,7.9,0.17,N,3,0
95388,25,45000,RENT,1.0,MEDICAL,A,16000,7.29,0.36,N,3,1
95389,34,36000,RENT,1.0,PERSONAL,B,3000,11.83,0.08,N,10,0
95390,29,120000,RENT,0.0,HOMEIMPROVEMENT,B,20000,9.99,0.17,N,8,0
95391,27,70000,RENT,4.0,DEBTCONSOLIDATION,C,7200,13.48,0.1,Y,6,0
95392,24,34000,RENT,8.0,PERSONAL,B,2000,12.53,0.06,N,2,0
95393,23,35000,RENT,0.0,MEDICAL,B,6600,12.21,0.18,N,2,0
95394,24,45000,RENT,3.0,EDUCATION,B,4000,11.71,0.09,N,2,0
95395,22,98000,MORTGAGE,6.0,DEBTCONSOLIDATION,E,15000,19.03,0.15,Y,3,1
95396,23,66200,RENT,0.0,EDUCATION,B,5550,10.59,0.08,N,4,0
95397,26,46300,RENT,3.0,MEDICAL,C,9000,15.27,0.19,Y,2,0
95398,25,45000,RENT,3.0,MEDICAL,B,4000,10.99,0.09,N,2,0
95399,23,54000,RENT,5.0,PERSONAL,B,10000,12.42,0.19,N,3,0
95400,26,56000,RENT,3.0,EDUCATION,A,12000,6.92,0.21,N,3,0
95401,44,54860,RENT,6.0,HOMEIMPROVEMENT,B,5000,12.53,0.09,N,12,0
95402,22,30000,RENT,0.0,PERSONAL,A,7000,6.91,0.23,N,4,0
95403,26,70000,MORTGAGE,7.0,DEBTCONSOLIDATION,A,12000,6.99,0.17,N,3,0
95404,27,65000,OWN,0.0,MEDICAL,C,15000,13.35,0.23,N,7,0
95405,31,26400,RENT,0.0,EDUCATION,A,8000,7.51,0.3,N,5,0
95406,27,46800,MORTGAGE,3.0,VENTURE,B,10000,9.91,0.21,N,9,0
95407,22,30000,RENT,0.0,VENTURE,B,5000,9.91,0.17,N,3,0
95408,23,75000,MORTGAGE,4.0,EDUCATION,C,7000,13.49,0.09,Y,2,0
95409,23,27000,RENT,1.0,DEBTCONSOLIDATION,D,4500,15.05,0.16,N,2,1
95410,23,45000,OWN,5.0,EDUCATION,A,21000,6.17,0.47,N,3,0
95411,22,46000,MORTGAGE,7.0,EDUCATION,E,8400,17.04,0.19,Y,3,0
95412,38,100000,MORTGAGE,4.0,PERSONAL,B,8000,12.69,0.08,N,12,0
95413,40,160000,MORTGAGE,11.0,EDUCATION,D,25000,15.31,0.16,Y,16,0
95414,58,44004,MORTGAGE,4.0,PERSONAL,A,10000,6.62,0.23,N,19,0
95415,33,75000,RENT,0.0,PERSONAL,B,5600,9.63,0.07,N,7,0
95416,31,24000,MORTGAGE,5.0,EDUCATION,D,2100,14.96,0.09,N,7,0
95417,28,45000,MORTGAGE,6.0,PERSONAL,A,8000,7.88,0.18,N,10,0
95418,29,58000,RENT,0.0,HOMEIMPROVEMENT,D,16000,17.58,0.28,N,8,1
95419,28,50000,MORTGAGE,5.0,MEDICAL,B,8500,10.36,0.17,N,10,0
95420,30,120000,MORTGAGE,3.0,PERSONAL,D,12000,15.31,0.1,Y,9,0
95421,24,48000,OWN,0.0,PERSONAL,C,17500,13.98,0.38,Y,3,0
95422,26,75000,MORTGAGE,5.0,PERSONAL,B,10000,10.99,0.13,N,2,0
95423,25,60000,RENT,8.0,DEBTCONSOLIDATION,C,5500,12.61,0.09,Y,4,0
95424,25,38496,RENT,7.0,PERSONAL,B,8000,10.0,0.21,N,4,0
95425,27,43200,RENT,2.0,MEDICAL,C,4000,12.87,0.09,Y,8,0
95426,27,48500,RENT,0.0,MEDICAL,A,6000,5.99,0.12,N,7,0
95427,25,43000,RENT,5.0,MEDICAL,B,10000,11.49,0.23,N,2,0
95428,23,56000,RENT,1.0,EDUCATION,A,6000,5.99,0.11,N,3,0
95429,23,80000,MORTGAGE,7.0,VENTURE,A,6000,6.62,0.07,N,2,0
95430,22,50000,RENT,0.0,PERSONAL,C,9500,14.22,0.19,N,4,0
95431,26,75000,RENT,1.0,EDUCATION,A,2000,7.14,0.03,N,2,0
95432,26,30000,RENT,10.0,PERSONAL,A,5000,6.17,0.17,N,4,0
95433,21,40000,RENT,5.0,EDUCATION,A,12000,6.17,0.3,N,2,0
95434,23,113000,RENT,1.0,VENTURE,C,20000,15.27,0.18,Y,4,0
95435,27,73909,MORTGAGE,6.0,MEDICAL,A,3800,6.99,0.05,N,8,0
95436,23,54500,RENT,6.0,MEDICAL,D,6000,14.96,0.11,Y,2,1
95437,39,20000,RENT,0.0,DEBTCONSOLIDATION,E,4000,18.79,0.2,N,12,1
95438,32,67000,MORTGAGE,6.0,EDUCATION,C,4200,14.35,0.06,Y,7,0
95439,28,65000,RENT,1.0,EDUCATION,A,3600,7.49,0.06,N,10,0
95440,23,44000,MORTGAGE,7.0,EDUCATION,B,5500,11.49,0.13,N,4,0
95441,27,98000,RENT,11.0,HOMEIMPROVEMENT,B,10000,11.48,0.1,N,10,0
95442,24,60000,RENT,8.0,PERSONAL,B,7000,10.99,0.12,N,3,0
95443,25,39500,RENT,9.0,MEDICAL,C,11000,13.57,0.28,N,3,0
95444,27,70000,RENT,11.0,DEBTCONSOLIDATION,B,20000,10.62,0.29,N,8,0
95445,24,32000,RENT,4.0,MEDICAL,B,2700,9.91,0.08,N,4,0
95446,24,125000,OWN,8.0,MEDICAL,B,24000,11.12,0.2,N,4,0
95447,27,90000,MORTGAGE,2.0,MEDICAL,A,4200,6.76,0.05,N,8,0
95448,23,52000,MORTGAGE,0.0,VENTURE,A,10000,9.63,0.19,N,4,0
95449,33,52000,MORTGAGE,0.0,DEBTCONSOLIDATION,A,3000,7.14,0.06,N,5,0
95450,34,28800,MORTGAGE,2.0,PERSONAL,B,2500,10.0,0.09,N,8,0
95451,25,26000,RENT,9.0,PERSONAL,C,5000,13.22,0.19,N,2,0
95452,28,60000,RENT,6.0,VENTURE,A,7000,6.91,0.12,N,9,0
95453,26,108000,MORTGAGE,1.0,HOMEIMPROVEMENT,D,7500,14.83,0.07,Y,4,0
95454,22,16800,RENT,4.0,HOMEIMPROVEMENT,D,6000,14.84,0.36,N,3,1
95455,39,18996,RENT,4.0,EDUCATION,A,2000,7.88,0.11,N,17,0
95456,26,68000,MORTGAGE,4.0,EDUCATION,A,10000,7.9,0.15,N,3,0
95457,23,30000,RENT,8.0,EDUCATION,D,4000,15.65,0.13,N,2,0
95458,34,68000,MORTGAGE,5.0,EDUCATION,B,14000,9.99,0.21,N,7,0
95459,22,60000,MORTGAGE,0.0,EDUCATION,B,15000,11.83,0.25,N,3,0
95460,23,48000,RENT,5.0,VENTURE,A,3200,8.0,0.07,N,2,0
95461,26,65000,MORTGAGE,0.0,MEDICAL,A,16000,5.99,0.25,N,2,0
95462,22,78000,MORTGAGE,4.0,DEBTCONSOLIDATION,D,7750,15.57,0.1,N,3,1
95463,27,80000,RENT,4.0,PERSONAL,C,12000,13.49,0.15,N,5,0
95464,22,33996,RENT,0.0,EDUCATION,A,5000,8.0,0.15,N,2,0
95465,51,69000,MORTGAGE,7.0,PERSONAL,B,6000,11.12,0.09,N,23,0
95466,21,27600,OWN,2.0,MEDICAL,B,7000,9.51,0.25,N,3,0
95467,43,145000,MORTGAGE,2.0,EDUCATION,B,25000,10.08,0.17,N,11,0
95468,26,89000,MORTGAGE,4.0,VENTURE,C,6000,13.22,0.07,Y,4,0
95469,21,56400,RENT,5.0,DEBTCONSOLIDATION,D,17600,14.92,0.34,Y,2,1
95470,22,60000,OWN,1.0,PERSONAL,A,19200,7.88,0.33,N,3,0
95471,23,63402,RENT,3.0,MEDICAL,C,6000,13.22,0.09,Y,4,0
95472,26,58000,MORTGAGE,10.0,HOMEIMPROVEMENT,B,15000,9.91,0.26,N,4,0
95473,24,78000,MORTGAGE,2.0,HOMEIMPROVEMENT,A,10000,6.92,0.13,N,3,0
95474,31,32004,RENT,2.0,MEDICAL,B,7200,9.62,0.24,N,7,0
95475,25,48000,RENT,1.0,PERSONAL,B,3000,12.42,0.06,N,2,0
95476,37,90000,MORTGAGE,4.0,MEDICAL,B,25000,10.99,0.28,N,15,0
95477,22,54000,RENT,5.0,EDUCATION,B,6000,11.49,0.11,N,4,0
95478,27,38000,RENT,5.0,EDUCATION,A,6500,6.62,0.17,N,9,0
95479,25,30000,RENT,1.0,PERSONAL,B,8400,12.69,0.28,N,4,0
95480,23,78996,MORTGAGE,2.0,PERSONAL,D,19600,15.62,0.24,Y,3,0
95481,23,65000,RENT,7.0,VENTURE,B,6000,11.71,0.09,N,4,0
95482,24,33321,OWN,4.0,VENTURE,C,12250,13.11,0.37,Y,3,0
95483,34,110000,MORTGAGE,2.0,EDUCATION,A,5000,7.88,0.05,N,9,0
95484,22,85000,MORTGAGE,0.0,VENTURE,C,10000,11.97,0.12,N,2,0
95485,21,70000,MORTGAGE,0.0,DEBTCONSOLIDATION,A,10000,7.51,0.14,N,4,0
95486,38,31200,MORTGAGE,9.0,VENTURE,B,6500,10.74,0.22,N,17,0
95487,24,115000,RENT,8.0,DEBTCONSOLIDATION,B,15000,11.48,0.13,N,3,0
95488,44,30000,OWN,4.0,EDUCATION,B,3000,11.14,0.1,N,15,0
95489,24,60000,MORTGAGE,8.0,EDUCATION,B,21000,11.86,0.35,N,4,0
95490,33,48000,RENT,5.0,VENTURE,B,3500,11.99,0.07,N,7,0
95491,22,34000,RENT,2.0,HOMEIMPROVEMENT,D,2000,16.89,0.06,N,3,1
95492,32,60000,RENT,4.0,DEBTCONSOLIDATION,A,6000,6.99,0.1,N,9,0
95493,31,59000,MORTGAGE,2.0,EDUCATION,A,20000,6.54,0.34,N,10,0
95494,23,37440,RENT,2.0,MEDICAL,B,8000,11.49,0.21,N,3,0
95495,32,50000,MORTGAGE,16.0,PERSONAL,A,6000,7.88,0.12,N,5,0
95496,28,82000,MORTGAGE,1.0,VENTURE,D,8400,14.84,0.1,Y,9,0
95497,38,80000,MORTGAGE,12.0,HOMEIMPROVEMENT,A,25000,5.99,0.31,N,13,0
95498,23,32000,RENT,7.0,DEBTCONSOLIDATION,D,12500,14.96,0.38,Y,4,1
95499,36,38400,RENT,1.0,DEBTCONSOLIDATION,C,5000,13.99,0.13,Y,13,0
95500,23,140000,RENT,7.0,MEDICAL,B,24100,11.12,0.17,N,2,0
95501,23,44000,MORTGAGE,7.0,EDUCATION,A,5000,7.14,0.11,N,3,0
95502,28,60000,RENT,2.0,PERSONAL,C,5200,13.48,0.09,Y,10,0
95503,29,65000,MORTGAGE,13.0,DEBTCONSOLIDATION,B,6000,11.99,0.09,N,6,0
95504,42,30000,RENT,4.0,EDUCATION,D,8400,16.89,0.28,N,16,1
95505,24,39000,RENT,2.0,HOMEIMPROVEMENT,C,5000,13.79,0.13,N,4,1
95506,23,90000,MORTGAGE,7.0,VENTURE,B,16000,11.86,0.18,N,2,0
95507,23,40000,RENT,5.0,PERSONAL,B,3600,11.12,0.09,N,4,0
95508,23,35000,RENT,7.0,MEDICAL,B,7200,11.71,0.21,N,2,0
95509,23,35000,RENT,0.0,HOMEIMPROVEMENT,E,12000,17.99,0.34,Y,2,1
95510,29,49200,MORTGAGE,12.0,HOMEIMPROVEMENT,A,3000,9.63,0.06,N,8,0
95511,42,36000,RENT,5.0,MEDICAL,B,16800,11.49,0.49,N,16,1
95512,25,55000,MORTGAGE,4.0,VENTURE,B,25000,10.59,0.46,N,2,0
95513,27,32000,RENT,1.0,DEBTCONSOLIDATION,C,10000,13.48,0.31,Y,7,1
95514,35,170000,MORTGAGE,13.0,EDUCATION,A,10000,7.88,0.06,N,9,0
95515,26,36000,RENT,3.0,MEDICAL,B,5000,11.11,0.14,N,3,0
95516,24,46000,MORTGAGE,2.0,PERSONAL,B,10000,11.71,0.22,N,3,0
95517,29,40000,RENT,5.0,MEDICAL,B,6000,11.99,0.15,N,6,0
95518,27,31200,RENT,1.0,VENTURE,F,13200,18.09,0.42,Y,9,1
95519,22,70000,MORTGAGE,6.0,EDUCATION,A,15000,6.62,0.23,N,3,0
95520,34,65000,RENT,2.0,HOMEIMPROVEMENT,C,12000,13.49,0.18,Y,10,0
95521,24,50000,MORTGAGE,8.0,HOMEIMPROVEMENT,B,18225,10.74,0.36,N,2,0
95522,29,51000,RENT,2.0,EDUCATION,A,12500,9.63,0.25,N,10,0
95523,25,47000,RENT,3.0,DEBTCONSOLIDATION,B,6600,9.91,0.14,N,4,0
95524,23,48000,RENT,5.0,PERSONAL,C,5000,13.49,0.1,Y,3,0
95525,48,52000,RENT,3.0,MEDICAL,C,1000,13.23,0.02,N,11,0
95526,25,53000,MORTGAGE,9.0,HOMEIMPROVEMENT,A,20000,7.14,0.36,N,4,0
95527,23,58000,OWN,0.0,VENTURE,A,14000,7.88,0.24,N,3,0
95528,23,50000,RENT,5.0,VENTURE,D,15000,15.58,0.3,Y,4,0
95529,31,82524,MORTGAGE,4.0,MEDICAL,A,12000,6.62,0.15,N,10,0
95530,26,30000,RENT,0.0,MEDICAL,A,2800,6.54,0.09,N,4,0
95531,27,74700,RENT,1.0,EDUCATION,B,24000,10.74,0.32,N,8,1
95532,33,90000,RENT,6.0,MEDICAL,B,12000,10.99,0.13,N,5,0
95533,30,90722,MORTGAGE,9.0,HOMEIMPROVEMENT,A,10000,6.91,0.11,N,9,0
95534,28,30000,RENT,2.0,MEDICAL,D,8000,15.31,0.27,Y,8,1
95535,51,48000,RENT,5.0,PERSONAL,B,3500,11.49,0.07,N,30,0
95536,28,72000,MORTGAGE,3.0,HOMEIMPROVEMENT,A,4000,6.62,0.06,N,8,0
95537,26,35000,MORTGAGE,6.0,HOMEIMPROVEMENT,A,14500,7.66,0.42,N,3,0
95538,24,38400,RENT,3.0,MEDICAL,B,8000,11.49,0.21,N,2,0
95539,26,34000,RENT,6.0,EDUCATION,B,5000,12.69,0.15,N,2,0
95540,38,42000,MORTGAGE,5.0,VENTURE,B,6400,11.58,0.15,N,12,0
95541,31,79000,RENT,4.0,HOMEIMPROVEMENT,C,20000,13.99,0.25,N,9,0
95542,22,27996,RENT,0.0,EDUCATION,C,5000,13.98,0.18,Y,2,0
95543,22,45000,RENT,6.0,DEBTCONSOLIDATION,C,2800,13.49,0.06,Y,3,0
95544,30,62000,RENT,2.0,VENTURE,C,7000,13.06,0.11,Y,6,0
95545,22,68000,MORTGAGE,6.0,EDUCATION,B,15000,11.11,0.22,N,3,0
95546,32,55000,MORTGAGE,5.0,PERSONAL,A,12000,7.49,0.22,N,5,0
95547,24,80000,MORTGAGE,5.0,MEDICAL,A,12000,7.29,0.15,N,3,0
95548,22,55000,RENT,3.0,DEBTCONSOLIDATION,B,6200,10.99,0.12,N,3,0
95549,33,75000,MORTGAGE,13.0,PERSONAL,B,5300,12.21,0.07,N,10,0
95550,23,45000,RENT,0.0,EDUCATION,C,15000,11.34,0.33,Y,3,1
95551,25,48000,MORTGAGE,9.0,HOMEIMPROVEMENT,B,3000,10.59,0.06,N,3,0
95552,44,105000,MORTGAGE,3.0,MEDICAL,C,13000,13.11,0.12,Y,17,0
95553,23,90000,MORTGAGE,1.0,EDUCATION,B,15000,12.42,0.17,N,4,0
95554,26,40000,RENT,0.0,VENTURE,B,4000,10.74,0.1,N,2,0
95555,22,33000,RENT,5.0,DEBTCONSOLIDATION,A,10000,8.49,0.3,N,2,0
95556,36,30000,MORTGAGE,3.0,PERSONAL,C,3600,13.98,0.12,N,12,0
95557,25,72000,RENT,1.0,MEDICAL,A,5000,8.9,0.07,N,2,0
95558,22,85000,MORTGAGE,4.0,EDUCATION,A,11700,8.59,0.14,N,4,0
95559,29,87000,RENT,1.0,HOMEIMPROVEMENT,B,8000,11.14,0.09,N,10,0
95560,29,80000,RENT,11.0,EDUCATION,B,10000,12.42,0.13,N,6,0
95561,45,28000,RENT,2.0,MEDICAL,C,3000,13.61,0.1,N,15,0
95562,30,65000,MORTGAGE,6.0,PERSONAL,B,12000,10.59,0.18,N,5,0
95563,25,50000,RENT,0.0,VENTURE,C,3000,12.41,0.06,N,4,0
95564,23,76000,MORTGAGE,7.0,VENTURE,C,3600,13.49,0.05,N,3,0
95565,23,33000,RENT,0.0,EDUCATION,D,16300,14.61,0.5,N,2,1
95566,40,55000,RENT,17.0,HOMEIMPROVEMENT,B,4000,12.53,0.07,N,17,0
95567,36,100000,MORTGAGE,2.0,VENTURE,C,6000,12.61,0.06,N,11,0
95568,23,12996,RENT,0.0,VENTURE,C,1200,13.61,0.1,Y,4,0
95569,26,113400,OWN,6.0,VENTURE,B,2700,11.99,0.02,N,2,0
95570,31,42000,RENT,5.0,MEDICAL,A,5000,7.49,0.12,N,8,0
95571,29,74872,MORTGAGE,4.0,VENTURE,A,15000,7.88,0.2,N,3,0
95572,29,130000,MORTGAGE,2.0,EDUCATION,B,25000,11.83,0.19,N,10,0
95573,22,43000,RENT,4.0,EDUCATION,A,15000,6.03,0.35,N,3,1
95574,29,100000,MORTGAGE,5.0,DEBTCONSOLIDATION,B,15000,9.88,0.15,N,6,0
95575,24,48000,RENT,8.0,EDUCATION,B,10000,11.49,0.21,N,2,0
95576,26,72600,MORTGAGE,0.0,MEDICAL,A,4500,7.74,0.06,N,3,0
95577,23,91200,MORTGAGE,7.0,PERSONAL,A,3000,7.14,0.03,N,3,0
95578,21,35416,RENT,1.0,MEDICAL,A,8000,6.91,0.23,N,3,0
95579,38,45600,OWN,5.0,HOMEIMPROVEMENT,D,5000,14.84,0.11,N,14,0
95580,23,69996,OWN,7.0,EDUCATION,B,24000,10.62,0.34,N,3,0
95581,25,63000,MORTGAGE,9.0,EDUCATION,C,25000,13.79,0.4,N,2,0
95582,40,30000,MORTGAGE,2.0,DEBTCONSOLIDATION,D,3000,14.96,0.1,Y,13,1
95583,29,100280,RENT,1.0,HOMEIMPROVEMENT,A,17850,7.9,0.18,N,9,0
95584,23,42000,MORTGAGE,7.0,PERSONAL,A,3600,7.51,0.09,N,3,0
95585,23,120000,MORTGAGE,1.0,PERSONAL,C,7000,14.79,0.06,Y,2,0
95586,24,65004,RENT,0.0,HOMEIMPROVEMENT,B,5000,9.99,0.08,N,3,0
95587,25,108000,MORTGAGE,9.0,EDUCATION,D,10000,20.89,0.09,Y,2,0
95588,40,95000,MORTGAGE,12.0,PERSONAL,A,14000,7.88,0.15,N,16,0
95589,25,36000,RENT,1.0,EDUCATION,A,7200,7.9,0.21,N,4,0
95590,30,36000,MORTGAGE,6.0,EDUCATION,A,4800,7.14,0.13,N,5,0
95591,24,48000,RENT,6.0,MEDICAL,D,4000,16.32,0.08,N,2,1
95592,30,42000,RENT,5.0,DEBTCONSOLIDATION,C,6000,13.49,0.14,Y,5,0
95593,22,26000,RENT,0.0,DEBTCONSOLIDATION,D,2500,14.74,0.1,N,4,1
95594,26,30000,MORTGAGE,10.0,HOMEIMPROVEMENT,B,7000,11.99,0.23,N,4,0
95595,28,70000,MORTGAGE,4.0,VENTURE,B,10000,11.49,0.14,N,10,0
95596,24,113000,MORTGAGE,8.0,DEBTCONSOLIDATION,C,9600,11.66,0.09,Y,2,0
95597,32,97000,MORTGAGE,16.0,MEDICAL,B,12400,10.74,0.12,N,8,0
95598,24,28800,RENT,5.0,PERSONAL,A,5575,7.9,0.19,N,4,0
95599,23,23000,RENT,3.0,PERSONAL,D,6250,15.33,0.27,Y,4,0
95600,22,42000,MORTGAGE,5.0,VENTURE,B,11000,9.99,0.26,N,2,0
95601,30,151000,MORTGAGE,11.0,VENTURE,C,20000,14.27,0.13,Y,8,0
95602,23,51000,OWN,7.0,VENTURE,C,12000,12.87,0.24,Y,2,0
95603,35,75000,MORTGAGE,3.0,HOMEIMPROVEMENT,D,25000,15.21,0.33,Y,6,0
95604,25,80000,MORTGAGE,5.0,DEBTCONSOLIDATION,B,9000,11.49,0.11,N,3,0
95605,25,50000,RENT,0.0,PERSONAL,B,1200,12.21,0.0,N,4,0
95606,30,63830,MORTGAGE,1.0,DEBTCONSOLIDATION,E,15000,17.99,0.24,N,14,1
95607,37,48000,RENT,3.0,PERSONAL,C,16000,13.98,0.33,Y,15,1
95608,22,60000,RENT,3.0,VENTURE,B,5000,9.99,0.08,N,2,0
95609,24,87550,RENT,1.0,MEDICAL,C,7500,12.99,0.09,Y,4,0
95610,21,18000,RENT,2.0,EDUCATION,A,2400,6.91,0.13,N,2,0
95611,24,80000,MORTGAGE,8.0,PERSONAL,B,15000,11.11,0.19,N,3,0
95612,32,48000,RENT,15.0,EDUCATION,D,18250,15.05,0.4,Y,10,1
95613,26,34000,RENT,2.0,HOMEIMPROVEMENT,D,10000,14.83,0.29,Y,2,1
95614,51,72500,RENT,1.0,VENTURE,B,7000,9.99,0.1,N,23,0
95615,23,42000,MORTGAGE,7.0,MEDICAL,B,6000,10.37,0.14,N,4,0
95616,26,51600,RENT,1.0,DEBTCONSOLIDATION,A,5000,6.54,0.1,N,3,0
95617,23,80000,MORTGAGE,7.0,PERSONAL,A,9600,6.62,0.12,N,4,0
95618,24,75000,MORTGAGE,0.0,EDUCATION,B,12000,11.99,0.16,N,3,0
95619,30,36000,RENT,2.0,DEBTCONSOLIDATION,A,9000,8.94,0.25,N,8,0
95620,28,110000,MORTGAGE,4.0,MEDICAL,A,7000,6.76,0.06,N,9,0
95621,28,90000,MORTGAGE,5.0,MEDICAL,B,9500,11.71,0.11,N,8,0
95622,31,72000,MORTGAGE,15.0,PERSONAL,B,6000,10.99,0.08,N,9,0
95623,22,50000,RENT,2.0,MEDICAL,C,4000,13.49,0.08,N,3,0
95624,24,30000,RENT,1.0,VENTURE,B,5000,9.88,0.17,N,4,0
95625,29,121000,RENT,13.0,EDUCATION,B,15000,10.75,0.12,N,9,0
95626,30,80000,MORTGAGE,14.0,PERSONAL,B,6000,11.89,0.07,N,8,0
95627,30,81004,RENT,2.0,VENTURE,C,10000,12.53,0.12,Y,6,0
95628,22,36129,RENT,0.0,EDUCATION,C,1800,13.23,0.05,Y,3,0
95629,22,60000,RENT,4.0,EDUCATION,B,7000,10.65,0.12,N,3,0
95630,27,100000,MORTGAGE,9.0,DEBTCONSOLIDATION,B,6000,9.99,0.06,N,5,0
95631,28,50000,RENT,5.0,MEDICAL,A,10000,7.29,0.2,N,10,0
95632,27,39000,RENT,6.0,MEDICAL,B,14000,9.64,0.38,N,7,1
95633,27,45000,MORTGAGE,1.0,PERSONAL,B,7500,10.51,0.17,N,8,0
95634,22,54000,MORTGAGE,5.0,EDUCATION,A,10800,5.42,0.2,N,4,0
95635,23,36000,RENT,3.0,DEBTCONSOLIDATION,D,7000,16.29,0.19,Y,4,1
95636,25,31500,RENT,8.0,MEDICAL,A,5800,8.9,0.18,N,3,0
95637,22,72000,MORTGAGE,5.0,EDUCATION,A,20000,7.9,0.28,N,3,0
95638,24,50000,OWN,5.0,PERSONAL,C,12000,13.49,0.24,N,2,0
95639,24,75000,MORTGAGE,4.0,EDUCATION,C,5000,12.99,0.07,Y,3,0
95640,25,30000,RENT,2.0,MEDICAL,D,4000,15.99,0.13,Y,2,1
95641,28,47000,MORTGAGE,1.0,VENTURE,A,5000,7.14,0.11,N,10,0
95642,30,70000,MORTGAGE,1.0,MEDICAL,B,3500,10.36,0.05,N,9,0
95643,24,40000,RENT,2.0,DEBTCONSOLIDATION,B,10000,12.53,0.25,N,4,0
95644,24,35000,RENT,0.0,DEBTCONSOLIDATION,A,4000,6.92,0.11,N,3,0
95645,24,75000,MORTGAGE,5.0,VENTURE,C,5000,14.79,0.07,N,4,0
95646,24,32000,RENT,0.0,MEDICAL,A,5000,7.68,0.16,N,3,0
95647,28,95000,MORTGAGE,3.0,PERSONAL,A,10000,7.88,0.11,N,7,0
95648,24,36000,RENT,1.0,PERSONAL,A,5600,7.49,0.16,N,2,0
95649,31,30000,RENT,0.0,DEBTCONSOLIDATION,B,4100,11.49,0.14,N,8,0
95650,31,110000,OWN,4.0,HOMEIMPROVEMENT,A,2000,7.9,0.02,N,5,0
95651,27,65000,MORTGAGE,11.0,PERSONAL,A,5000,6.03,0.08,N,9,0
95652,28,90000,MORTGAGE,12.0,EDUCATION,A,6000,7.14,0.07,N,7,0
95653,35,130000,MORTGAGE,3.0,PERSONAL,A,6500,6.54,0.05,N,9,0
95654,26,50000,RENT,5.0,PERSONAL,B,8000,10.62,0.16,N,2,0
95655,23,50000,MORTGAGE,6.0,DEBTCONSOLIDATION,A,8000,7.9,0.16,N,2,0
95656,21,48000,RENT,6.0,DEBTCONSOLIDATION,B,14400,11.99,0.3,N,2,0
95657,47,85000,RENT,0.0,PERSONAL,C,7500,11.03,0.09,N,16,0
95658,25,48000,RENT,0.0,EDUCATION,B,3500,12.42,0.07,N,4,0
95659,34,30000,RENT,0.0,DEBTCONSOLIDATION,B,1500,11.48,0.05,N,10,0
95660,28,70000,MORTGAGE,5.0,DEBTCONSOLIDATION,A,8000,5.42,0.11,N,5,0
95661,37,35000,RENT,6.0,DEBTCONSOLIDATION,A,10000,7.51,0.29,N,16,0
95662,22,43000,MORTGAGE,6.0,DEBTCONSOLIDATION,B,6000,9.99,0.13,N,3,0
95663,22,25200,RENT,0.0,PERSONAL,C,4000,13.48,0.16,Y,2,0
95664,24,64000,RENT,6.0,EDUCATION,C,10000,15.27,0.16,N,2,0
95665,22,107004,MORTGAGE,6.0,PERSONAL,A,13000,6.91,0.12,N,3,0
95666,25,125000,MORTGAGE,9.0,VENTURE,A,10000,7.9,0.08,N,2,0
95667,30,90000,RENT,2.0,HOMEIMPROVEMENT,B,5000,11.99,0.06,N,9,0
95668,26,24000,RENT,2.0,MEDICAL,B,7200,9.88,0.31,N,2,1
95669,35,43000,RENT,14.0,EDUCATION,B,4000,10.59,0.09,N,9,0
95670,24,24000,RENT,4.0,PERSONAL,A,5000,6.62,0.21,N,2,0
95671,40,45000,MORTGAGE,3.0,VENTURE,B,2400,9.91,0.05,N,14,0
95672,31,65000,MORTGAGE,5.0,HOMEIMPROVEMENT,A,6000,6.91,0.09,N,7,0
95673,35,84175,RENT,4.0,EDUCATION,A,8000,7.29,0.09,N,7,0
95674,26,64000,MORTGAGE,10.0,MEDICAL,A,2200,8.49,0.04,N,4,0
95675,27,30000,RENT,0.0,PERSONAL,C,10000,13.98,0.33,N,7,1
95676,36,52000,MORTGAGE,9.0,HOMEIMPROVEMENT,B,7000,11.36,0.13,N,12,0
95677,24,48000,RENT,4.0,MEDICAL,C,5000,13.35,0.1,Y,4,0
95678,23,90000,RENT,7.0,DEBTCONSOLIDATION,B,25000,11.71,0.28,N,3,0
95679,32,42000,OWN,9.0,MEDICAL,C,4200,12.68,0.1,Y,5,0
95680,23,18996,RENT,1.0,PERSONAL,D,3250,15.28,0.17,Y,2,1
95681,26,54000,MORTGAGE,10.0,MEDICAL,B,5000,9.83,0.09,N,3,0
95682,30,50000,MORTGAGE,11.0,EDUCATION,A,10000,7.51,0.2,N,8,0
95683,27,50000,RENT,2.0,EDUCATION,C,5000,14.22,0.1,Y,8,0
95684,27,90000,RENT,5.0,HOMEIMPROVEMENT,C,8000,13.8,0.09,Y,8,0
95685,25,65000,RENT,1.0,VENTURE,B,20000,10.74,0.31,N,4,1
95686,25,55000,RENT,5.0,HOMEIMPROVEMENT,A,6000,7.51,0.11,N,3,0
95687,24,94800,MORTGAGE,8.0,PERSONAL,A,8000,7.49,0.08,N,2,0
95688,21,24000,OWN,5.0,EDUCATION,A,7000,6.03,0.29,N,4,0
